symbol,frequency,open,high,low,close,volume,amount,pre_close,position,bob,eob
SHFE.cu2312,900s,66520.0,66580.0,66460.0,66480.0,1764,586749300.0,0.0,133556,2023-10-19 21:15:00+08:00,2023-10-19 21:30:00+08:00
SHFE.cu2312,900s,66470.0,66500.0,66400.0,66500.0,1471,488753850.0,0.0,133720,2023-10-19 21:30:00+08:00,2023-10-19 21:45:00+08:00
SHFE.cu2312,900s,66500.0,66500.0,66440.0,66470.0,563,187132250.0,0.0,133796,2023-10-19 21:45:00+08:00,2023-10-19 22:00:00+08:00
SHFE.cu2312,900s,66470.0,66490.0,66400.0,66430.0,483,160434450.0,0.0,133833,2023-10-19 22:00:00+08:00,2023-10-19 22:15:00+08:00
SHFE.cu2312,900s,66450.0,66450.0,66350.0,66410.0,974,323346600.0,0.0,133981,2023-10-19 22:15:00+08:00,2023-10-19 22:30:00+08:00
SHFE.cu2312,900s,66400.0,66430.0,66330.0,66350.0,1089,361402200.0,0.0,134281,2023-10-19 22:30:00+08:00,2023-10-19 22:45:00+08:00
SHFE.cu2312,900s,66350.0,66430.0,66340.0,66360.0,1166,387030450.0,0.0,134292,2023-10-19 22:45:00+08:00,2023-10-19 23:00:00+08:00
SHFE.cu2312,900s,66360.0,66510.0,66350.0,66490.0,998,331620800.0,0.0,134158,2023-10-19 23:00:00+08:00,2023-10-19 23:15:00+08:00
SHFE.cu2312,900s,66490.0,66590.0,66470.0,66550.0,940,312707300.0,0.0,133976,2023-10-19 23:15:00+08:00,2023-10-19 23:30:00+08:00
SHFE.cu2312,900s,66550.0,66610.0,66540.0,66560.0,876,291606300.0,0.0,133948,2023-10-19 23:30:00+08:00,2023-10-19 23:45:00+08:00
SHFE.cu2312,900s,66570.0,66600.0,66530.0,66530.0,589,196012700.0,0.0,133790,2023-10-19 23:45:00+08:00,2023-10-20 00:00:00+08:00
SHFE.cu2312,900s,66540.0,66670.0,66470.0,66630.0,1543,513781450.0,0.0,133752,2023-10-20 00:00:00+08:00,2023-10-20 00:15:00+08:00
SHFE.cu2312,900s,66620.0,66680.0,66590.0,66590.0,791,263574400.0,0.0,133821,2023-10-20 00:15:00+08:00,2023-10-20 00:30:00+08:00
SHFE.cu2312,900s,66600.0,66620.0,66420.0,66480.0,1381,459180900.0,0.0,133747,2023-10-20 00:30:00+08:00,2023-10-20 00:45:00+08:00
SHFE.cu2312,900s,66490.0,66680.0,66490.0,66660.0,1349,449286050.0,0.0,133726,2023-10-20 00:45:00+08:00,2023-10-20 01:00:00+08:00
SHFE.cu2312,900s,66480.0,66520.0,66430.0,66480.0,2874,955283100.0,0.0,134261,2023-10-20 09:00:00+08:00,2023-10-20 09:15:00+08:00
SHFE.cu2312,900s,66460.0,66510.0,66380.0,66490.0,2686,892383200.0,0.0,134436,2023-10-20 09:15:00+08:00,2023-10-20 09:30:00+08:00
SHFE.cu2312,900s,66490.0,66530.0,66470.0,66510.0,1353,449876500.0,0.0,134619,2023-10-20 09:30:00+08:00,2023-10-20 09:45:00+08:00
SHFE.cu2312,900s,66520.0,66570.0,66490.0,66500.0,1128,375234100.0,0.0,134595,2023-10-20 09:45:00+08:00,2023-10-20 10:00:00+08:00
SHFE.cu2312,900s,66500.0,66510.0,66430.0,66440.0,1123,373197950.0,0.0,134754,2023-10-20 10:00:00+08:00,2023-10-20 10:15:00+08:00
SHFE.cu2312,900s,66440.0,66540.0,66430.0,66500.0,1137,378026950.0,0.0,134682,2023-10-20 10:30:00+08:00,2023-10-20 10:45:00+08:00
SHFE.cu2312,900s,66490.0,66540.0,66470.0,66500.0,968,321894300.0,0.0,134671,2023-10-20 10:45:00+08:00,2023-10-20 11:00:00+08:00
SHFE.cu2312,900s,66490.0,66500.0,66430.0,66440.0,1390,461878300.0,0.0,134935,2023-10-20 11:00:00+08:00,2023-10-20 11:15:00+08:00
SHFE.cu2312,900s,66440.0,66470.0,66350.0,66370.0,2300,763575800.0,0.0,135562,2023-10-20 11:15:00+08:00,2023-10-20 11:30:00+08:00
SHFE.cu2312,900s,66330.0,66380.0,66280.0,66310.0,4095,1358025100.0,0.0,136394,2023-10-20 13:30:00+08:00,2023-10-20 13:45:00+08:00
SHFE.cu2312,900s,66310.0,66410.0,66310.0,66370.0,2095,695038950.0,0.0,137171,2023-10-20 13:45:00+08:00,2023-10-20 14:00:00+08:00
